1,0.51
2,0.368
3,0.257
4,0.396
5,0.342
6,0.366
7,0.408
8,13.827
9,0.364
10,0.351
11,0.355
12,0.244
13,0.223
14,0.36
15,0.231
16,0.41
17,0.426
18,0.229
19,0.458
20,0.297
21,0.305
22,9.728
23,8.827
24,8.511
25,13.617
26,7.748
27,6.277
28,0.326
29,0.24
30,0.241
31,0.316
32,0.218
33,5.025
34,0.275
35,0.58
36,0.425
37,
