1,3.11
2,4.59
3,4.51
4,4.19
5,4.21
6,4.01
7,8.01
8,4.01
9,4.11
10,6.01
11,6.0
12,11.01
13,5.41
14,13.29
15,6.09
16,73.05
17,123.11
18,126.03
